profile,config_id,scenario,split,controller,alpha,seed,n,delay_bins,jobs,mean_resource_fraction,metric_status,metric_reason,p95_wait,p99_wait,selected_on_validation,weighted_event_approximation
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1734,100,1,720000,0.9117361111111112,ok,,18.72613296800045,247.87889185605715,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1734,100,1,720000,0.8524305555555556,ok,,23.3282402605007,276.9115616140582,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1734,100,1,720000,0.9283333333333332,ok,,23.121415263116404,262.91859648222567,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1734,100,1,720000,0.9282291666666667,ok,,22.346120053638845,259.2293171119642,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1734,100,1,720000,0.8194444444444444,ok,,57.802611169540796,408.73750926946684,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1734,100,1,720000,0.9283333333333332,ok,,23.121415263116404,262.91859648222567,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1734,100,1,720000,0.9282291666666667,ok,,22.346120053638845,259.2293171119642,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1734,100,1,720000,0.8194444444444444,ok,,57.802611169540796,408.73750926946684,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1734,100,1,720000,0.99375,ok,,13.568338583194052,215.6309096369305,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1734,100,1,720000,0.9283333333333332,ok,,23.121415263116404,262.91859648222567,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1734,100,1,720000,0.9282291666666667,ok,,22.346120053638845,259.2293171119642,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1734,100,1,720000,0.8194444444444444,ok,,57.802611169540796,408.73750926946684,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1730,100,1,720000,0.9283333333333332,ok,,23.431281760223946,282.08390758477907,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1730,100,1,720000,0.9282291666666667,ok,,23.241059680046952,279.716404849679,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1730,100,1,720000,0.8194444444444444,ok,,59.758442806727835,445.7556301890432,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1730,100,1,720000,0.9117361111111112,ok,,19.08932482487942,269.51950572200843,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1730,100,1,720000,0.8524305555555556,ok,,23.393000562975207,297.94788637092216,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1730,100,1,720000,0.9283333333333332,ok,,23.431281760223946,282.08390758477907,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1730,100,1,720000,0.9282291666666667,ok,,23.241059680046952,279.716404849679,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1730,100,1,720000,0.8194444444444444,ok,,59.758442806727835,445.7556301890432,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1730,100,1,720000,0.9283333333333332,ok,,23.431281760223946,282.08390758477907,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1730,100,1,720000,0.9282291666666667,ok,,23.241059680046952,279.716404849679,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1730,100,1,720000,0.8194444444444444,ok,,59.758442806727835,445.7556301890432,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1730,100,1,720000,0.99375,ok,,13.707677693586078,242.38864827155817,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1730,100,1,720000,0.9283333333333332,ok,,23.431281760223946,282.08390758477907,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1730,100,1,720000,0.9282291666666667,ok,,23.241059680046952,279.716404849679,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1730,100,1,720000,0.8194444444444444,ok,,59.758442806727835,445.7556301890432,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1733,100,1,720000,0.9283333333333332,ok,,23.417320162597004,274.2646802100241,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1733,100,1,720000,0.9282291666666667,ok,,23.054850517514197,277.23283237530194,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1733,100,1,720000,0.8194444444444444,ok,,57.73163224783207,428.8800342315322,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1733,100,1,720000,0.9117361111111112,ok,,18.646529114438813,254.1706261134329,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1733,100,1,720000,0.8524305555555556,ok,,23.621764501581616,279.0605467169217,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1733,100,1,720000,0.9283333333333332,ok,,23.417320162597004,274.2646802100241,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1733,100,1,720000,0.9282291666666667,ok,,23.054850517514197,277.23283237530194,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1733,100,1,720000,0.8194444444444444,ok,,57.73163224783207,428.8800342315322,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1733,100,1,720000,0.9283333333333332,ok,,23.417320162597004,274.2646802100241,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1733,100,1,720000,0.9282291666666667,ok,,23.054850517514197,277.23283237530194,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1733,100,1,720000,0.8194444444444444,ok,,57.73163224783207,428.8800342315322,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,13.614859454251738,227.75954694465628,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1733,100,1,720000,0.9283333333333332,ok,,23.417320162597004,274.2646802100241,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1733,100,1,720000,0.9282291666666667,ok,,23.054850517514197,277.23283237530194,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1733,100,1,720000,0.8194444444444444,ok,,57.73163224783207,428.8800342315322,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1731,100,1,720000,0.9283333333333332,ok,,22.757125907799264,246.51972099976263,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1731,100,1,720000,0.9282291666666667,ok,,22.60882359869691,245.79755037992635,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1731,100,1,720000,0.8194444444444444,ok,,54.46016772759916,396.6937868000547,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1731,100,1,720000,0.9117361111111112,ok,,18.03487937352001,232.46871117517387,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1731,100,1,720000,0.8524305555555556,ok,,22.96426201171142,251.5155353869117,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1731,100,1,720000,0.9283333333333332,ok,,22.757125907799264,246.51972099976263,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1731,100,1,720000,0.9282291666666667,ok,,22.60882359869691,245.79755037992635,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1731,100,1,720000,0.8194444444444444,ok,,54.46016772759916,396.6937868000547,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1731,100,1,720000,0.9283333333333332,ok,,22.757125907799264,246.51972099976263,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1731,100,1,720000,0.9282291666666667,ok,,22.60882359869691,245.79755037992635,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1731,100,1,720000,0.8194444444444444,ok,,54.46016772759916,396.6937868000547,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1731,100,1,720000,0.99375,ok,,13.40127917265385,209.07362991594186,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1731,100,1,720000,0.9283333333333332,ok,,22.757125907799264,246.51972099976263,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1731,100,1,720000,0.9282291666666667,ok,,22.60882359869691,245.79755037992635,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1731,100,1,720000,0.8194444444444444,ok,,54.46016772759916,396.6937868000547,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,23.166924470157298,266.3983085823729,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,22.832007813509257,268.3036183744909,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,60.79755359701847,444.492779709192,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1732,100,1,720000,0.9117361111111112,ok,,19.05302023383507,253.31064634758243,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1732,100,1,720000,0.8524305555555556,ok,,23.26703660418969,282.4148034240696,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,23.166924470157298,266.3983085823729,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,22.832007813509257,268.3036183744909,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,60.79755359701847,444.492779709192,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,23.166924470157298,266.3983085823729,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,22.832007813509257,268.3036183744909,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,60.79755359701847,444.492779709192,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,13.778663882013536,229.57315256994633,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,23.166924470157298,266.3983085823729,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,22.832007813509257,268.3036183744909,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,60.79755359701847,444.492779709192,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1729,100,1,720000,0.9283333333333332,ok,,23.362769986034387,258.0633944194834,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1729,100,1,720000,0.9282291666666667,ok,,22.942834571648916,265.14463162370873,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1729,100,1,720000,0.8194444444444444,ok,,56.531966468053135,436.5556768980768,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
